"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
4.2265653610229, 3.0178785324097, 2.2129356861115, 2.0076990127563, 4.8455247879028, 12.038168907166, 119.46704101563, 4
4.2272984981537, 3.0195891857147, 2.2130131721497, 2.0078301429749, 4.8455243110657, 12.038167953491, 119.51696777344, 4
4.2280614376068, 3.0211448669434, 2.2131681442261, 2.0081281661987, 4.8455243110657, 12.038166999817, 119.56701660156, 4
4.228663444519, 3.0221879482269, 2.2133052349091, 2.0083785057068, 4.8455238342285, 12.038166046143, 119.61499023438, 4
4.2291462421417, 3.0230045318604, 2.2133529186249, 2.008444070816, 4.8455238342285, 12.038165092468, 119.6669921875, 4
4.2295157909393, 3.0235707759857, 2.2133946418762, 2.0084917545319, 4.8455233573914, 12.038165092468, 119.71704101563, 4
4.229861497879, 3.0240833759308, 2.2134244441986, 2.0085215568542, 4.8455233573914, 12.038164138794, 119.76696777344, 4
4.2301535606384, 3.0244171619415, 2.2134721279144, 2.0085752010345, 4.8455228805542, 12.03816318512, 119.81701660156, 4
4.230409860611, 3.0247390270233, 2.2135317325592, 2.0086348056793, 4.8455228805542, 12.038162231445, 119.86706542969, 4
4.2306244373322, 3.0250012874603, 2.2135853767395, 2.0087003707886, 4.845522403717, 12.038161277771, 119.9169921875, 4
4.2308509349823, 3.0252575874329, 2.2136449813843, 2.0087659358978, 4.845522403717, 12.038160324097, 119.96496582031, 4
4.2310774326324, 3.0255377292633, 2.2137045860291, 2.0088315010071, 4.845522403717, 12.038159370422, 120.01501464844, 4
4.2312800884247, 3.0257761478424, 2.2137522697449, 2.0088851451874, 4.8455219268799, 12.038158416748, 120.06506347656, 4
4.2314648628235, 3.0259847640991, 2.2137820720673, 2.0089089870453, 4.8455219268799, 12.038157463074, 120.11499023438, 4
